C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_192.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_192.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_192.jpg, 0, 0, 0, 7.88565E-05
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_293.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_293.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_293.jpg, 0, 0, 0, 8.109197E-05
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_399.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_399.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_399.jpg, 0, 0, 0, 7.90511E-05
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_506.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_506.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_506.jpg, 0, 0, 0, 7.918748E-05
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_607.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_607.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_607.jpg, 0, 0, 0, 7.876451E-05
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_710.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_710.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_710.jpg, -0.3066198, 0, 0, 9.002363E-05
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_812.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_812.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_812.jpg, -0.5157306, 0.2851068, 0, 0.1963116
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_21_915.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_21_915.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_21_915.jpg, -0.2124714, 0.588366, 0, 0.7362238
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_015.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_015.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_015.jpg, 0, 0.2958104, 0, 1.24675
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_115.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_115.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_115.jpg, 0, 0, 0, 1.331257
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_216.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_216.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_216.jpg, -0.2698431, 0.0586563, 0, 1.317209
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_319.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_319.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_319.jpg, -0.5767683, 0.3655815, 0, 1.593997
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_420.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_420.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_420.jpg, -0.3470702, 0.667505, 0, 2.276191
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_525.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_525.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_525.jpg, 0, 0.870515, 0, 3.478778
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_633.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_633.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_633.jpg, 0, 0.5708466, 0, 4.285315
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_737.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_737.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_737.jpg, 0, 0.273347, 0, 4.712605
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_838.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_838.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_838.jpg, -0.1251171, 0, 0, 4.769268
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_22_943.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_22_943.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_22_943.jpg, -0.3452534, 0, 0, 4.685967
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_045.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_045.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_045.jpg, -0.03845338, 0, 0, 4.640276
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_147.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_147.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_147.jpg, -0.1750671, 0, 0, 4.588931
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_249.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_249.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_249.jpg, -0.08536655, 0, 0, 4.533782
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_357.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_357.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_357.jpg, 0, 0, 0, 4.485493
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_463.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_463.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_463.jpg, 0, 0, 0, 4.431509
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_571.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_571.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_571.jpg, 0, 0, 0, 4.387042
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_675.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_675.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_675.jpg, -0.192423, 0, 0, 4.337347
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_779.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_779.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_779.jpg, -0.2195808, 0, 0, 4.279962
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_885.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_885.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_885.jpg, 0, 0, 0, 4.225538
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_23_991.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_23_991.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_23_991.jpg, 0, 0, 0, 4.183071
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_095.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_095.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_095.jpg, -0.0777711, 0, 0, 4.140302
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_203.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_203.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_203.jpg, -0.4351101, 0, 0, 4.064107
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_306.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_306.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_306.jpg, -0.3678793, 0, 0, 4.01036
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_410.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_410.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_410.jpg, -0.4007502, 0, 0, 3.969167
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_515.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_515.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_515.jpg, -0.5206522, 0, 0, 3.907257
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_617.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_617.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_617.jpg, -0.2123119, 0, 0, 3.876323
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_718.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_718.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_718.jpg, 0, 0, 0, 3.833477
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_819.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_819.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_819.jpg, 0, 0, 0, 3.794873
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_24_924.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_24_924.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_24_924.jpg, 0, 0, 0, 3.749228
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_032.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_032.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_032.jpg, 0, 0, 0, 3.711609
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_137.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_137.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_137.jpg, 0, 0, 0, 3.674369
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_241.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_241.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_241.jpg, 0, 0.2573547, 0, 3.821457
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_346.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_346.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_346.jpg, -0.3161391, 0.6267911, 0, 4.464602
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_449.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_449.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_449.jpg, -0.0227766, 0.9201537, 0, 5.386765
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_553.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_553.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_553.jpg, 0, 1, 0, 6.533371
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_655.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_655.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_655.jpg, 0, 1, 0, 7.674551
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_764.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_764.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_764.jpg, 0, 1, 0, 9.029301
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_864.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_864.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_864.jpg, 0, 1, 0, 10.14608
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_25_966.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_25_966.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_25_966.jpg, 0, 1, 0, 11.25197
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_070.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_070.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_070.jpg, -0.2988451, 1, 0, 12.38535
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_172.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_172.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_172.jpg, -0.02911204, 1, 0, 13.14527
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_278.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_278.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_278.jpg, 0, 1, 0, 14.41128
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_386.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_386.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_386.jpg, 0, 1, 0, 15.66109
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_491.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_491.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_491.jpg, 0, 1, 0, 16.86527
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_592.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_592.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_592.jpg, 0, 1, 0, 17.74794
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_692.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_692.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_692.jpg, -0.283458, 1, 0, 18.90331
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_793.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_793.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_793.jpg, -0.01621169, 0.8325928, 0, 19.72917
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_896.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_896.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_896.jpg, 0, 0.5263612, 0, 20.49149
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_26_998.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_26_998.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_26_998.jpg, 0, 0.2367964, 0, 20.53466
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_099.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_099.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_099.jpg, -0.2636034, 0, 0, 20.64577
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_205.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_205.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_205.jpg, 0, 0, 0, 20.39324
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_307.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_307.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_307.jpg, 0, 0, 0, 19.85484
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_409.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_409.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_409.jpg, -0.1346256, 0, 0, 19.99158
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_514.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_514.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_514.jpg, -0.0835671, 0, 0, 19.39572
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_619.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_619.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_619.jpg, 0, 0, 0, 19.58278
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_721.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_721.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_721.jpg, -0.2124432, 0, 0, 18.94951
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_824.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_824.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_824.jpg, 0, 0, 0, 18.69573
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_27_930.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_27_930.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_27_930.jpg, 0, 0.176433, 0, 19.01307
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_030.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_030.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_030.jpg, 0, 0.09390149, 0, 18.66293
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_134.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_134.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_134.jpg, 0, 0, 0, 18.92744
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_237.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_237.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_237.jpg, 0, 0.07545, 0, 18.25603
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_342.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_342.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_342.jpg, -0.0223797, 0.3703278, 0, 18.80074
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_448.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_448.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_448.jpg, -0.3829323, 0.2768994, 0, 19.08359
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_552.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_552.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_552.jpg, -0.09771572, 0, 0, 18.69326
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_658.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_658.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_658.jpg, 0, 0.0753576, 0, 18.90342
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_760.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_760.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_760.jpg, 0, 0.3744594, 0, 18.60648
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_863.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_863.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_863.jpg, 0, 0.4282755, 0, 19.18142
C:\Users\Joel Prashanth\Desktop\myData\IMG\center_2022_06_06_00_50_28_967.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\left_2022_06_06_00_50_28_967.jpg, C:\Users\Joel Prashanth\Desktop\myData\IMG\right_2022_06_06_00_50_28_967.jpg, 0, 0.116853, 0, 19.60615
